id,SalePrice
2735,132339.9824412542
2736,135602.36048306676
2737,121699.26423153993
2738,138676.0014933172
2739,158559.81946230028
2740,136080.34514322155
2741,146018.94773307216
2742,153977.7014909882
2743,154972.77320600854
2744,162868.30210607464
2745,140297.738121678
2746,137813.12508372217
2747,154009.12336718792
2748,127924.14668340799
2749,128329.69138069768
2750,128029.801055591
2751,135100.06055028317
2752,203780.4029616899
2753,145385.76155832422
2754,204566.15074290588
2755,136178.48787033037
2756,95391.13035907413
2757,72273.83150333248
2758,86999.85854142779
2759,163517.73068698338
2760,121316.09237865786
2761,141391.38807715307
2762,143518.98530042393
2763,185885.4464942009
2764,153282.46818858208
2765,290651.68982485344
2766,127420.81793724
2767,87236.27683584322
2768,131643.29797989078
2769,133129.15771328058
2770,142949.68783464143
2771,105986.31237487552
2772,110979.86415629771
2773,164707.71003638668
2774,140270.5552830348
2775,117268.42347406813
2776,143286.74358470307
2777,146183.59659859064
2778,105541.93703871187
2779,123155.06896444938
2780,98056.92346317474
2781,97315.48838739932
2782,95688.58268045344
2783,98173.26550871438
2784,122034.72079175749
2785,137170.95285505394
2786,69177.56169275579
2787,126355.32160505769
2788,74414.0774847487
2789,174828.96373094124
2790,93835.4696679076
2791,111125.2141457251
2792,53761.6013125061
2793,154729.97980786854
2794,100951.1032942968
2795,120169.64593330903
2796,99712.77554298082
2797,194287.43537165807
2798,108244.5716019543
2799,117367.94332854141
2800,69344.4718725112
2801,112981.64520730772
2802,128925.26672313691
2803,168760.91232328117
2804,129491.29986576199
2805,99745.94944775359
2806,84295.18488313974
2807,160525.5632953406
2808,146466.1531038436
2809,131240.79939481762
2810,124797.84369832168
2811,159501.80949090765
2812,168213.68285766954
2813,156275.5424388177
2814,161846.75348810953
2815,98486.18488617866
2816,237718.04951447752
2817,155566.38754070102
2818,130594.23738808355
2819,166914.22863723067
2820,135385.34993089928
2821,105184.360160627
2822,196333.02874752105
2823,307169.42518934456
2824,166326.8358008746
2825,150553.52747013426
2826,129728.44023131755
2827,138404.60214729432
2828,211002.26710010562
2829,213352.10060731688
2830,228112.32522838455
2831,176886.02764754987
2832,237958.0675532233
2833,304203.5129520068
2834,219983.2993029111
2835,226320.70342514777
2836,191748.3047141503
2837,156797.6612851075
2838,151162.66750279441
2839,172936.04779898212
2840,204634.83458082945
2841,205790.1792937852
2842,230490.37570375673
2843,148664.19929093344
2844,171814.72236866213
2845,127204.79884086472
2846,208915.08133332033
2847,208489.02095376133
2848,217745.31033078497
2849,196811.32494623706
2850,282097.1673435393
2851,215650.43315677025
2852,241049.12960556272
2853,234064.96313023096
2854,137657.00451403603
2855,199296.48671152713
2856,200251.66938932752
2857,190550.13533156444
2858,205446.67594134106
2859,106826.64334348212
2860,122183.01152685075
2861,124952.9396170707
2862,185825.8739287402
2863,127326.28409875493
2864,240752.21649257443
2865,142878.81508191058
2866,142525.2626358873
2867,97882.62971555184
2868,93905.16149247174
2869,98928.66211918439
2870,120390.72275542928
2871,84888.91837016537
2872,51030.532044325926
2873,97338.60559278283
2874,138837.57801781106
2875,113098.10549544184
2876,164500.86086198222
2877,146485.822146331
2878,164059.14955737736
2879,133943.29046931118
2880,103696.06769722936
2881,144974.05141030758
2882,176428.9042227327
2883,193944.34690840534
2884,203466.19715744298
2885,186895.12184336668
2886,229082.46888613832
2887,100379.68401551836
2888,142568.428628052
2889,58777.322350947565
2890,81209.6234209289
2891,136254.98796437826
2892,43176.515635946475
2893,71641.5513640539
2894,55114.14901298758
2895,323044.10969035886
2896,278984.08593968616
2897,207862.69089073743
2898,150512.81802887152
2899,215656.4301018578
2900,158554.32463850582
2901,212379.57316266437
2902,183428.49352866993
2903,332198.34298013017
2904,347781.7637618374
2905,85715.75768295812
2906,196983.9471923333
2907,114498.92492757352
2908,130027.78283506
2909,154385.55389302637
2910,78097.47663556281
2911,83366.91056021604
2912,148245.26889583084
2913,84248.74213283438
2914,80139.62552594699
2915,87496.3202315566
2916,85034.55958214657
2917,165128.5422509414
2918,119034.14941216544
2919,227808.8722615511
